tweet_id,text,location
ID_1110252026875822080,Last night Omaha Justin Timberlake donated portion concert Nebraska food relief And Lincoln Michael Bubl said Suck Iowa It good night Nebraskan,Iowa Lincoln Nebraska Nebraskan Omaha
ID_1033009261905731584,So proud team leadership humanity true nationalism lady dalit Kerala lost everything floods Salman helped cleaning also assured aid rebuilding house Salute KeralaFloods KeralaFloodRelief,Kerala
ID_912968149817012224,This needs cause right These people Americans need help president could care less,
ID_1033751859456921600,IndiaForKerala Everyone country come forward support Kerala flood victims Odisha Chief Minister Naveen Patnaiks appeal NDTVs telethon To donate call An NDTV special initiative partnership,Kerala Odisha
ID_1061342974678683648,I live California My friends relatives displaced Many lost homes fires TRUMP LIES Forest management Trump lie This climate change reckoning looks like CaliforniaFires ClimateChange ScienceIsReal,California
ID_1062355016143593472,California fires reach death toll almost people still missing WVUNews,California
ID_1113152256982093824,Mozambiques cyclonehit city Beira confirmed first death cholera number cases disease jumped Mozambique,Beira Mozambique
ID_1063978852043681792,CALIFORNIA WILDFIRE Today President Trump toured Paradise California At least people died across Northern California authorities trying locate people though believed missing,CALIFORNIA California
ID_1021799163967811584,Next chair dead body Over bodies Heartbreaking stories Greece survivors begin daunting task surveying damage deadly blazes photos,Greece
ID_1112040868268130304,Twin Cities group collecting donations help farmers Nebraska flood zone via,Nebraska
ID_1030411544964689920,RT KeralaFloods death toll reached nearly left homeless,
ID_1030876290587418624,KeralaFloods OPRAHAT Team rescued marooned people flooded homes East Kadangaloor including day old infant also mother advanced pregnancy today All shifted safety,Kadangaloor
ID_1110393502603579392,Im raising money Flood victim Nebraska Click Donate via,Nebraska
ID_1022033756046217216,More people lost life following deadly fires Attica Monday night Heres list ways help PrayForGreece PrayForAthens SupportGreece fires mati Rafina Greecefires kineta,Attica Rafina mati
ID_1109062544365445120,As Zimbabwean fan work I love much queen The legitimate platform right match donation amount donate Here details CycloneIdai,
ID_797921359468765184,RT eqnz update Rescue teams moving housetohouse Ward area Clearer picture damage end day http,
ID_902653359622164480,RT Direct link donate HurricaneHarvey floodrelief TexasStrong,
ID_908239777035628544,Today aerial tour Hurricane Irma damage inland GA coast,GA
ID_1066602899650662400,Children California without homes without school via,California
ID_902625579387715584,DonaldTrump MelaniaTrump visit Texas survey damage HurricaneHarvey Its,Texas
ID_797967678539329536,RT Eqnz update Major infrastructure damage Kaikoura sewerage household water supply Power restoredhtt,Kaikoura
ID_1041591303862149120,Hello African media Not Florence Hurricane US Worst floods decades Lokoja Kogi State Nigeria already killed left countless homes destroyed Have heard,African Lokoja Nigeria
ID_728684267639873536,Smelling Smoke BdnMB today It would seem wind brought Wildfire smoke way air quality warning yet Smoke,
ID_1108079991043080192,RT Tropical Cyclone Idai may killed Mozambique,Mozambique
ID_798680691818958848,New Zealand another Tsunami warning life East Coast please get families safety,New Zealand
ID_1168174980254900224,NJ trained Red Cross workers ground Florida way including volunteers Chris Lynn West Palm Beach helping relief preparations Dorian,Florida NJ West Palm Beach
ID_1167793821318619136,Its great Dorian isnt going direct hit Florida honesty Id rather hit us states Florida homes streets built handle hurricanes Hitting Carolinas going cause much damage devastate state,Carolinas Florida
ID_729724398022725632,RT Please check donate Give charities know trust Fake donation scams common tragedies htt,
ID_1030856169382789120,Railway Ministes says Railways everything help people Kerala KeralaFloodRelief,Kerala
ID_1040547803695439872,Some awful awful updates North Carolina coast areas nearby overnight Dozens needing rescue flooded homes sitting roofs homes hurricane If South Carolina fence evacuating leave Florence,North Carolina South Carolina
ID_912998758320934912,Puerto Rico Dam damaged Hurricane Maria danger collapsing told evacuate climatechange,Puerto Rico
ID_1111708011163205632,I felt love Zimbabwe received result terrible CycloneIdai Chimanimani provided million rands Thank much,Chimanimani Zimbabwe
ID_910808789242318848,Hurricane Maria destroys homes causes flooding Puerto Rico,Puerto Rico
ID_1112184428716007424,Catastrophic flooding impacting thousands lives Nebraska water recedes farmers continue devastatedBut family West Mi helping tonight theyre asking help make trip Heres help,Nebraska
ID_1176467560876912640,The earthquake epicenter Jhelum Emergency declared Mirpur Kashmir hospitals Large cracks appeared roads,Jhelum Kashmir Mirpur
ID_1110930771806687232,Photos shared Nebraska Sen Sasse Gov Ricketts show devastation left severe flooding includes massive ice chunks,Nebraska
ID_797931883744985088,RT Were working carry rapid assessments highrisk buildings sustained structural damage,
ID_1041631562377449472,Florence death toll And homes businesses still without power Tropical Depression heads north WeatherAuthority,
ID_797875257344278528,Damage port Wellington nzquake,Wellington
ID_909478486183727104,RT Packing loot ladies Barbuda displaced Hurricane Irma PeriodIsNatural,Barbuda
ID_728706133439840256,RT IUOE donating Union disaster fund help IUOE members affected FortMcMurray wildfire,FortMcMurray
ID_1113161514591096832,BViolence women girls BSexual abuse exploitation These worrying issues emergency crisis like CycloneIdai Mozambique Zimbabwe Malawi With partners increasing efforts prevent happening,Malawi Mozambique Zimbabwe
ID_1108068758638247936,Zimbabwe declared state emergency cycloneidai,Zimbabwe
ID_797815896823631872,Earthquakestsunami warningsmultiple sirens going offso hows night NewZealand earthquake,NewZealand
ID_1176735722751102976,Baitussalam welfare trust sets different medical camps different parts city providing people free medical relief education watersupply foodbank shelter medicalaid masjid help pakistan syria ambulancesrvice foodbank medicalaid,pakistan syria
ID_1176572712623517696,RT dead injured powerful quake jolts Pakistan,Pakistan
ID_903745194872324096,More people dead worst SouthAsiaFloods regions seen decades Harvey gets attention,
ID_783906336849494016,Based damage Jeremie Haiti could half million roofless Haitians SouthWestern Haiti,Haiti Jeremie
ID_901776532565368832,At least dead Harvey slams flooded Texas coast CORPUS CHRISTI Texas AP Rescuers,Texas
ID_913881935826636800,Puerto Rico dire need food water Hurricane Maria,Puerto Rico
ID_1168177635475763200,Palm Beach County orders partial evacuation Hurricane Dorian blows Category near Bahamas Check see youre affected evacuation order,Bahamas Palm Beach
ID_1111272349809156096,Nebraska Weather forecast Thursday March Flood Warnings continue areas surrounding Missouri River Nebraska side Tekamah south Falls City A Flood Warning also effect Dawes County runs tonight pm MST,Falls City Missouri River Nebraska Tekamah south
ID_874159197029617664,San DiegoBased USS Lake Erie Assists Flood Victims Sri Lanka news,San Diego Sri Lanka
ID_1110908097923612672,The DOL provided FAQs victims disasters Alabama Iowa Nebraska,Alabama Iowa Nebraska
ID_798097772130009088,cnni New Zealands Prime Minister says earthquake may caused billions dollars worth damage,New Zealands
ID_914222399461175296,How Help Animals Affected Hurricanes Irma Maria helptheanimals hurricaneirma hurricanemaria puertorico,puertorico
ID_1032575039441448960,KodaguFloodRelief Velayudhan along wife Parvati son Rajeev ensuring timely homecooked meals people relief shelters Madapura Karnatakas floodhit Kushalnagar Kodagu Couple originally Kerala settled Kodagu district five decades ago,Karnatakas Kerala Kodagu Kushalnagar Madapura
ID_1168353841739440128,Georgia Governor orders evacuation six counties Hurricane Dorian approaches,Georgia
ID_1021802526981668864,The Associated Press Greeces fire department says death toll forest fires raged seaside resorts near Greek capital Athens increased,Athens Greece
ID_912940288829779968,donates Hurricane Maria relief Puerto Rico asks help More info,Puerto Rico
ID_914882967402631168,FEMA Dir min interview discussing challenges fuel power roads damaged made mention strike,
ID_1035167535128174592,RelianceFoundation donated Rs crores towards Chief Ministers Relief Fund In addition dry grocery worth Rs cr lakh pieces apparel lakh footwear distributed floodaffected KeralaFloods RFForKerala,
ID_1065409989823660032,Wow organizing charity help people effected fire Californianope isnt She helping disabled hospital Turkeys Thanksgiving nope shes She gathering toys totsnope Bitching Meghan twitter D,
ID_730012298069344256,RT Any donations victims Fort McMurray wildfire dropped St Bridget unable deliver,
ID_1041602146591014912,Going sending donations search rescue team called OBAH already helping rescue pets left behind Hurricane Florence Anything helps folks,
ID_722124456123043840,RT This team managed hours earthquake find survivor debris Portoviejo Ecuador,Ecuador Portoviejo
ID_910537905730449408,Heres How You Can Help Mexico Earthquake Victims On Tuesday devastating earthquake hit Mexico With mag,Mexico
ID_914149527942238208,RT FakenewsCNN San Juan Mayor Carmen Yuln Cruz insulting US Military recovery efforts saving lives Hur,San Juan US
ID_783895576538673152,Line supplies hurricane victims Haiti wherever storm hits US etc Pros mobilizing,Haiti U.S.
ID_784696024249937920,What hurricane leave behind In Haiti homes shredded villages flooded least people killed,Haiti
ID_1040550836668182528,National VOAD launched donation volunteer forms website Please visit information help affected HurricaneFlorence storm systems around country VOADMovement ResponseReliefRecovery,
ID_797911062171435008,RD helping clean water damage last nights eqnz,
ID_733391781627371520,The massive Canadian wildfire displaced thousands people Alberta spread neighbouring Saskatchewan,Alberta
ID_722104668327960576,newmas ECUADORS RED CROSS IS CURRENTLY ACCEPTING NATIONAL AND INTERNATIONAL DONATIONS Here,ECUADOR
ID_1035096002808623104,Reel Heroes Turns Real Heroes Actors Donations Help Kerala FloodHit Victims MahaaEntertainment,Kerala
ID_1110552422676684800,Science Nebraska long history floods The Nebraska flood killed people associated world record rainfalls Texas Colorado,Colorado Nebraska Texas
ID_1022453188451074048,RT Greece After wildfires heavy rains play havoc Athens northern suburbs,Athens Greece
ID_1176472105782849536,EARTHQUAKE magnitude JUST IN location mirpur Azad kashmir Source media personals dead injured Hospital houses roads collapsed earthquake kashmir mirpur naturaldisaster rescue effort azadkashmir prayers,Azad kashmir kashmir mirpur
ID_1167557529439756288,declared state emergency Florida counties Floridians receive prescription refills extra day supply prescriptions medications must authorized refills remaining FLPrepares via,Florida
ID_911948989783773184,RT F Dignity Japanese Rescuers Respect Victim Earthquake Mexico,Mexico
ID_1026497305128693760,RT Over people donated Greece Wildfire Relief Campaign Join today help us reach goal htt,Greece
ID_1039473007570432000,One million residents ordered evacuate ahead hurricane Florence HurricaneFlorence WeatherUpdate HurricaneSeason,
